province,forecast_date,count_1d,count_7d,count_30d,max_mag_7d,max_mag_30d,mean_depth_30d,days_since_m5,min_fault_dist_km,mean_fault_dist_km_7d,pct_near_fault_30d,num_clusters_30d,largest_cluster_size_30d,pct_clustered_30d,max_grid_cell_count_30d,b_value_180d,a_value_180d,delta_b_90d
Davao De Oro,2023-02-20 00:00:00+00:00,0,5,101,2.7,6.0,22.356435643564357,18.0,0.2133368065183991,3.458024053946244,0.900990099009901,2,97,0.9801980198019802,33,0.5244657938238422,2.7387103833074677,
Davao De Oro,2023-02-27 00:00:00+00:00,0,2,103,2.1,6.0,22.223300970873787,25.0,2.1648431655946325,3.312797748212852,0.9029126213592233,2,99,0.9805825242718447,35,0.5253197069945486,2.7473736083198315,
Davao De Oro,2023-03-06 00:00:00+00:00,0,3,29,3.0,4.5,15.793103448275861,32.0,0.3817287225043927,0.501920164640771,0.8620689655172413,3,23,0.9310344827586207,10,0.521330100351818,2.749611137763489,
Davao De Oro,2023-03-13 00:00:00+00:00,16,261,272,5.9,5.9,15.849264705882353,5.0,0.08341666991348,4.513258155745202,0.9338235294117647,1,268,0.9852941176470589,83,0.438692986783935,3.148940092787188,
Davao De Oro,2023-03-20 00:00:00+00:00,7,62,330,3.5,5.9,16.921212121212122,12.0,0.49974653925851753,5.23254195321451,0.9242424242424242,2,325,0.990909090909091,102,0.44916479014853194,3.22835281666093,
Davao De Oro,2023-03-27 00:00:00+00:00,2,24,350,3.6,5.9,17.5,19.0,0.6673885904778961,5.615912744647237,0.92,2,344,0.9914285714285714,107,0.40846871780949023,3.1576154142613424,
Davao De Oro,2023-04-03 00:00:00+00:00,3,18,365,4.4,5.9,17.635616438356163,26.0,0.15016352466174282,4.898890411062019,0.9123287671232877,3,352,0.9917808219178083,112,0.40483652285942656,3.1679489038051436,
Davao De Oro,2023-04-10 00:00:00+00:00,2,7,147,2.5,4.4,21.714285714285715,33.0,1.3733146199221873,7.142553617050086,0.8707482993197279,3,139,0.9727891156462585,46,0.4053526372286927,3.1730594339367246,
Davao De Oro,2023-04-17 00:00:00+00:00,4,10,69,2.3,4.4,21.217391304347824,40.0,0.43867494983312455,5.879607171347363,0.8260869565217391,2,64,0.9565217391304348,17,0.4078191272699978,3.184864629214195,
Davao De Oro,2023-04-24 00:00:00+00:00,2,15,60,2.7,4.4,22.3,47.0,0.14841902201942225,3.8764966614567253,0.8333333333333334,3,52,0.9333333333333333,15,0.40885129007472665,3.1990424482243847,
Davao De Oro,2023-05-01 00:00:00+00:00,0,2,41,2.4,2.9,22.4390243902439,54.0,2.139540480036798,3.121985435449524,0.8292682926829268,3,36,0.975609756097561,14,0.4091700077435596,3.201121374404088,
Davao De Oro,2023-05-08 00:00:00+00:00,0,1,31,2.8,2.8,24.193548387096776,61.0,0.25247817208598106,0.25247817208598106,0.8709677419354839,3,25,0.9354838709677419,9,0.408766459802731,3.201482870758553,-0.15115460926992713
Davao De Oro,2023-05-15 00:00:00+00:00,0,5,28,4.0,4.0,21.392857142857142,68.0,0.6070887598091458,5.567958330953478,0.8928571428571429,3,22,0.9285714285714286,8,0.40678367823098294,3.2033077717256373,-0.13901799783342167
Davao De Oro,2023-05-22 00:00:00+00:00,0,3,13,3.0,4.0,17.46153846153846,75.0,1.8015004240796735,5.210954762404076,0.7692307692307693,1,12,0.9230769230769231,4,0.40586085214635714,3.203870745875153,-0.1364352721390596
Davao De Oro,2023-05-29 00:00:00+00:00,0,1,10,2.2,4.0,9.8,82.0,20.387712325265955,20.387712325265955,0.7,2,8,1.0,3,0.40591176285317354,3.2047646184260703,-0.12949778409799445
Davao De Oro,2023-06-05 00:00:00+00:00,0,0,9,,4.0,10.666666666666666,89.0,,,,2,7,1.0,3,0.40595565448443455,3.2031501290161204,-0.01156492219536659
Davao De Oro,2023-06-12 00:00:00+00:00,1,4,8,4.6,4.6,16.25,96.0,0.04645708165309312,3.161392249108418,0.75,1,5,0.625,3,0.4043191003272648,3.2028534233949797,-0.011181070638123847
Davao De Oro,2023-06-19 00:00:00+00:00,0,3,8,2.4,4.6,19.5,103.0,1.1704888530710134,1.9927900445126625,0.875,1,6,0.75,3,0.40455039566928164,3.205619778209095,-0.05530809652067359
Davao De Oro,2023-06-26 00:00:00+00:00,0,3,11,2.2,4.6,17.90909090909091,110.0,1.5986746572269304,3.1763057657767333,0.9090909090909091,1,8,0.7272727272727273,4,0.4048703201185454,3.2076549993548014,0.06535799740946646
Davao De Oro,2023-07-03 00:00:00+00:00,0,2,12,2.3,4.6,17.333333333333332,117.0,7.49939099100364,11.848199874988383,0.9166666666666666,2,8,0.8333333333333334,4,0.4048313320296389,3.2092532704707524,0.10187030949374976
Davao De Oro,2023-07-10 00:00:00+00:00,1,4,13,2.4,2.4,18.307692307692307,124.0,5.790378284207558,15.265656438309565,0.6923076923076923,2,7,0.6923076923076923,3,0.4053212377069395,3.2131126942748995,0.09755259608242173
Davao De Oro,2023-07-17 00:00:00+00:00,1,7,16,3.3,3.3,16.1875,131.0,0.857751482671724,7.642161628425868,0.625,4,5,0.75,2,0.4042395004566598,3.215869676214381,0.2239606960724922
Davao De Oro,2023-07-24 00:00:00+00:00,1,2,15,2.7,3.3,16.2,138.0,10.057382995751201,10.571865411504772,0.4666666666666667,4,5,0.8,2,0.4036471948842615,3.216770393684082,0.16307039632111325
Davao De Oro,2023-07-31 00:00:00+00:00,0,0,13,,3.3,15.846153846153847,145.0,,,,4,4,0.8461538461538461,2,0.4036471948842615,3.216770393684082,0.15275460350321712
Davao De Oro,2023-08-07 00:00:00+00:00,1,2,12,2.5,3.3,10.25,152.0,0.04368866654726827,4.12068834267267,0.6666666666666666,3,5,0.8333333333333334,2,0.39050297797176065,3.1247017755789446,0.17337320348321533
Davao De Oro,2023-08-14 00:00:00+00:00,0,1,6,1.6,3.3,12.666666666666666,159.0,0.9301250260110029,0.9301250260110029,0.6666666666666666,1,2,0.3333333333333333,1,0.39058416420159037,3.11706100802284,0.1711670708917069
Davao De Oro,2023-08-21 00:00:00+00:00,0,1,5,3.9,3.9,13.4,166.0,1.4170280745296076,1.4170280745296076,0.8,1,3,0.6,1,0.3893552887158651,3.1116649359268767,0.15370304321267625
Davao De Oro,2023-08-28 00:00:00+00:00,0,2,6,3.2,3.9,15.333333333333334,173.0,0.6972345080079383,16.880588971802478,0.8333333333333334,1,3,0.5,1,0.3893430563109837,3.110664344059368,0.14011467003078343
Davao De Oro,2023-09-04 00:00:00+00:00,0,0,5,,3.9,17.4,180.0,,,,1,3,0.6,1,0.41867615511374223,3.0062020691936717,0.1055473596480947
Davao De Oro,2023-09-11 00:00:00+00:00,0,2,5,3.1,3.9,10.0,187.0,0.9223866513182233,2.5788894724222757,0.8,1,3,0.6,1,0.41385122844971184,2.716729562179709,
Davao De Oro,2023-09-18 00:00:00+00:00,0,0,4,,3.2,10.25,194.0,,,,1,2,0.5,1,0.3909361130062004,2.5105160207656656,
Davao De Oro,2023-09-25 00:00:00+00:00,2,3,5,4.1,4.1,7.4,201.0,0.43867494983312455,2.4298140764032685,1.0,1,4,0.8,2,0.4445902562587171,2.600149964051052,
Davao De Oro,2023-10-02 00:00:00+00:00,0,0,5,,4.1,7.4,208.0,,,,1,4,0.8,2,0.45684772397279494,2.5372139048523543,
Davao De Oro,2023-10-09 00:00:00+00:00,0,2,5,2.4,4.1,15.6,215.0,17.198774026654227,23.479672763585548,0.6,1,3,0.6,2,0.4403263497074635,2.4797797497109046,
Davao De Oro,2023-10-16 00:00:00+00:00,0,1,6,2.6,4.1,13.166666666666666,222.0,0.9301250260110029,0.9301250260110029,0.6666666666666666,1,3,0.5,2,0.4956165267367866,2.5638384544210027,
Davao De Oro,2023-10-23 00:00:00+00:00,1,40,45,5.9,5.9,21.066666666666666,2.0,1.1001962227919049,8.115274162002464,0.6888888888888889,2,36,0.9111111111111111,14,0.38860174880231957,2.425363490883877,-0.14622247057512056
Davao De Oro,2023-10-30 00:00:00+00:00,3,14,57,4.2,5.9,19.666666666666668,9.0,0.41201249166415943,7.040547665448643,0.6842105263157895,1,51,0.8947368421052632,18,0.3825391809510509,2.467647188903179,-0.15410706514002392
Davao De Oro,2023-11-06 00:00:00+00:00,1,6,62,3.4,5.9,19.725806451612904,16.0,2.9057663401514082,9.514238095180888,0.7096774193548387,3,55,0.9516129032258065,22,0.3835143421549568,2.493640966072898,-0.16137988134359493
Davao De Oro,2023-11-13 00:00:00+00:00,0,10,70,2.6,5.9,20.1,23.0,2.109378294495243,7.336372480482845,0.7285714285714285,2,64,0.9428571428571428,25,0.40099737817942466,2.5304148764854912,-0.14945373974824733
Davao De Oro,2023-11-20 00:00:00+00:00,1,6,39,3.2,4.2,18.897435897435898,30.0,0.057600450348880707,4.466554786594585,0.7948717948717948,2,32,0.8717948717948718,13,0.4056212552397521,2.551203495514621,-0.10021345416602873
Davao De Oro,2023-11-27 00:00:00+00:00,0,4,31,2.2,4.2,20.774193548387096,37.0,2.0591591929701427,4.427458501271449,0.8064516129032258,2,24,0.8709677419354839,13,0.4091927422524698,2.566578252095495,-0.1007860480045642
Davao De Oro,2023-12-04 00:00:00+00:00,0,0,22,,3.2,21.09090909090909,44.0,,,,2,18,0.9090909090909091,10,0.4091927422524698,2.566578252095495,-0.1007860480045642
Davao De Oro,2023-12-11 00:00:00+00:00,1,7,18,3.6,3.6,24.666666666666668,51.0,0.4502128567692681,9.670333485891723,0.7777777777777778,2,11,0.7777777777777778,5,0.4142713658854547,2.5763068851101703,
Davao De Oro,2023-12-18 00:00:00+00:00,0,5,17,2.5,3.6,26.0,58.0,1.11336806113222,8.361370624239257,0.6470588235294118,3,6,0.7058823529411765,4,0.4178543122412991,2.5877850053643074,
Davao De Oro,2023-12-25 00:00:00+00:00,0,5,17,2.3,3.6,26.294117647058822,65.0,5.767527906020557,14.004956470669901,0.47058823529411764,4,7,0.8235294117647058,4,0.4237846232467327,2.6054515609041355,
Davao De Oro,2024-01-01 00:00:00+00:00,0,6,23,2.5,3.6,26.47826086956522,72.0,6.385068936435068,9.296655339331256,0.5217391304347826,5,12,0.9565217391304348,7,0.4286021101281127,2.6215325018016036,
Davao De Oro,2024-01-08 00:00:00+00:00,0,8,26,2.5,2.5,21.884615384615383,79.0,0.28091542563307875,8.383630092067996,0.5,4,16,0.9230769230769231,8,0.43105347830695906,2.6411158149354366,
Davao De Oro,2024-01-15 00:00:00+00:00,0,7,27,2.4,2.5,21.74074074074074,86.0,1.3945544897216644,5.977711968095882,0.6296296296296297,2,22,0.8888888888888888,7,0.4405409581758951,2.6557539481758816,
Davao De Oro,2024-01-22 00:00:00+00:00,2,4,25,2.6,2.6,21.76,93.0,1.035274563965063,4.867847092318682,0.76,1,20,0.8,5,0.44442475198526893,2.66684861075254,0.03211532916625803
Davao De Oro,2024-01-29 00:00:00+00:00,0,4,26,2.0,2.6,22.5,100.0,1.1479545826174344,3.890423211189921,0.7692307692307693,1,23,0.8846153846153846,5,0.4510476815018936,2.6873852534805103,0.1119044913242947
Davao De Oro,2024-02-05 00:00:00+00:00,0,2,19,2.3,2.6,22.105263157894736,107.0,4.366906504286209,5.25580118632943,0.8947368421052632,2,12,0.8947368421052632,4,0.4520537358100763,2.6885925186503297,0.1049949474445967
Davao De Oro,2024-02-12 00:00:00+00:00,0,5,19,3.4,3.4,22.105263157894736,114.0,0.38449713761021775,14.822434422646102,0.8421052631578947,2,16,0.9473684210526315,4,0.4473419556084996,2.6951728388254494,0.09428052470847215
Davao De Oro,2024-02-19 00:00:00+00:00,0,1,14,1.8,3.4,21.5,121.0,6.2285948034052865,6.2285948034052865,0.8571428571428571,2,9,0.7857142857142857,3,0.45715208621394904,2.700870847839795,0.08322512338766735
Davao De Oro,2024-02-26 00:00:00+00:00,1,3,12,2.1,3.4,22.666666666666668,128.0,1.6843427157554927,9.251923494067087,0.6666666666666666,3,6,0.9166666666666666,2,0.46201540628005494,2.7157864897710406,0.0876148130647984
Davao De Oro,2024-03-04 00:00:00+00:00,0,2,11,2.1,3.4,23.09090909090909,135.0,10.094761929840558,12.734332840781569,0.45454545454545453,2,7,0.8181818181818182,2,0.46396285494024714,2.7240727606764725,0.09157257307187477
Davao De Oro,2024-03-11 00:00:00+00:00,0,4,10,2.4,2.4,24.2,142.0,1.1732572681768383,6.710703993809793,0.5,2,7,0.9,2,0.46823355863664623,2.7350665387762496,0.112892701113888
Davao De Oro,2024-03-18 00:00:00+00:00,2,8,17,3.2,3.2,20.11764705882353,149.0,0.08082836129825577,14.284303155142698,0.35294117647058826,2,10,0.7647058823529411,2,0.4711400499089518,2.7584926582452036,0.06486226519831884
Davao De Oro,2024-03-25 00:00:00+00:00,0,1,16,2.5,3.2,17.4375,156.0,0.26904870385202123,0.26904870385202123,0.4375,3,6,0.75,3,0.47372023008447595,2.7587959742716626,0.039165643986225684
Davao De Oro,2024-04-01 00:00:00+00:00,0,0,14,,3.2,17.928571428571427,163.0,,,,3,5,0.7142857142857143,3,0.47372023008447595,2.7587959742716626,0.18409032087760074
Davao De Oro,2024-04-08 00:00:00+00:00,2,3,12,2.5,3.2,15.166666666666666,170.0,1.057808834418642,3.8095175121536133,0.5,4,3,0.75,2,0.476739693307394,2.7624193301391644,0.1766362297571592
Davao De Oro,2024-04-15 00:00:00+00:00,10,44,51,5.3,5.3,17.88235294117647,3.0,0.02115439609369929,4.050949250435429,0.9215686274509803,3,43,0.9215686274509803,20,0.4527218538436202,2.842119301022051,0.05906724203590408
Davao De Oro,2024-04-22 00:00:00+00:00,2,9,56,2.6,5.3,18.660714285714285,10.0,1.3507803494701773,6.396488950336463,0.9285714285714286,1,50,0.8928571428571429,24,0.44674931118476663,2.7535831176356265,0.06521217564374665
Davao De Oro,2024-04-29 00:00:00+00:00,0,6,62,1.8,5.3,20.032258064516128,17.0,3.2667473259109063,8.124270414739787,0.9032258064516129,2,56,0.9516129032258065,25,0.46934697770666073,2.7618734602024153,0.03218069714126959
Davao De Oro,2024-05-06 00:00:00+00:00,0,2,63,2.6,5.3,19.317460317460316,24.0,8.131233496653556,9.057679621677341,0.9047619047619048,3,57,0.9841269841269841,25,0.4635378066159351,2.729431636351396,0.045895284059808805
Davao De Oro,2024-05-13 00:00:00+00:00,0,2,31,2.3,4.1,19.032258064516128,31.0,5.580440816479125,6.124862489726833,0.8387096774193549,3,26,1.0,9,0.46810183678194806,2.720084696233587,0.043668648098566853
Davao De Oro,2024-05-20 00:00:00+00:00,0,22,37,4.8,4.8,21.513513513513512,38.0,0.8099145266603196,4.338735256360481,0.8378378378378378,3,32,0.972972972972973,18,0.4592153129086609,2.765902223538091,0.03489504090035478
Davao De Oro,2024-05-27 00:00:00+00:00,1,2,28,2.7,4.8,18.464285714285715,45.0,0.49440874115676414,1.3173140418821352,0.9285714285714286,2,25,0.9642857142857143,16,0.4565587674777858,2.7573855355159735,0.01500037647567698
Davao De Oro,2024-06-03 00:00:00+00:00,0,7,35,3.0,4.8,18.142857142857142,52.0,1.3514469961210762,4.087073216184189,0.9428571428571428,3,28,0.9428571428571428,17,0.45587433193571153,2.7749359029365275,0.007878357948358339
Davao De Oro,2024-06-10 00:00:00+00:00,1,4,35,2.5,4.8,20.428571428571427,59.0,1.4634603681225586,6.906072083793694,0.9142857142857143,3,28,0.9428571428571428,19,0.45803405165359035,2.7644847100320065,-0.013827205265468323
Davao De Oro,2024-06-17 00:00:00+00:00,0,6,19,3.4,3.4,19.473684210526315,66.0,0.1276648364559362,2.374358048557411,0.9473684210526315,2,11,0.8421052631578947,7,0.45021678275684784,2.7551039873559153,0.01939910893947583
Davao De Oro,2024-06-24 00:00:00+00:00,1,6,24,3.1,3.4,16.416666666666668,73.0,0.3008134262838495,7.336018223963374,0.875,3,11,0.7916666666666666,8,0.4435347900288529,2.7575510297604864,0.021811373874927487
Davao De Oro,2024-07-01 00:00:00+00:00,0,4,21,2.7,3.4,20.714285714285715,80.0,1.3183890634895195,7.688371359043147,0.8095238095238095,4,6,0.7619047619047619,6,0.5522425908031929,2.982654641667101,-0.11112311775689254
Davao De Oro,2024-07-08 00:00:00+00:00,0,2,19,2.3,3.4,19.31578947368421,87.0,2.5847074701869257,5.222056962395555,0.8421052631578947,4,4,0.7894736842105263,4,0.553821857471459,2.974007687414465,-0.11756778041084781
Davao De Oro,2024-07-15 00:00:00+00:00,0,3,15,2.5,3.1,19.8,94.0,0.336744169454127,3.2737577487021494,0.8,2,7,0.6,2,0.5499183374748968,2.963010270819317,0.11886667470979184
Davao De Oro,2024-07-22 00:00:00+00:00,0,2,12,2.7,2.7,27.583333333333332,101.0,4.032566526675153,7.0749313634838575,0.75,1,5,0.4166666666666667,3,0.5437624485114847,2.9431110158608513,0.1060563511196756
Davao De Oro,2024-07-29 00:00:00+00:00,0,1,10,2.7,2.7,23.3,108.0,8.457537259067335,8.457537259067335,0.8,2,4,0.7,3,0.537969374629951,2.9321340717751005,0.04777031603909543
Davao De Oro,2024-08-05 00:00:00+00:00,2,4,10,2.2,2.7,22.1,115.0,0.2954030355323856,4.192260405463177,0.9,2,6,0.9,3,0.5465610826673578,2.9354472311292583,0.06434390315819194
Davao De Oro,2024-08-12 00:00:00+00:00,0,2,9,3.4,3.4,25.11111111111111,122.0,0.6972345080079383,12.102394251244494,0.7777777777777778,2,6,0.8888888888888888,2,0.5424160889715883,2.935473783615905,0.04423157886025186
Davao De Oro,2024-08-19 00:00:00+00:00,0,3,10,2.3,3.4,25.6,129.0,3.4043233707707397,8.42275028424339,0.8,2,5,0.7,2,0.5428681023790649,2.9418589312754637,0.06989828347792004
Davao De Oro,2024-08-26 00:00:00+00:00,1,5,14,2.7,3.4,26.0,136.0,1.594571096935783,3.691766830676369,0.8571428571428571,2,7,0.6428571428571429,3,0.5363380129358523,2.938393938946656,0.08464851462944611
Davao De Oro,2024-09-02 00:00:00+00:00,0,6,19,2.8,3.4,25.57894736842105,143.0,0.7653266239387905,7.6448911482508874,0.8421052631578947,4,8,0.7894736842105263,4,0.5306166043487202,2.938762898497442,0.17713971644611037
Davao De Oro,2024-09-09 00:00:00+00:00,0,0,14,,2.8,24.428571428571427,150.0,,,,3,5,0.6428571428571429,3,0.5256887320506132,2.9206556556884573,0.21134025975887882
Davao De Oro,2024-09-16 00:00:00+00:00,0,1,13,2.5,2.8,23.384615384615383,157.0,30.68758637427243,30.68758637427243,0.8461538461538461,3,5,0.6923076923076923,3,0.528925342500232,2.907812814248501,0.2351431135432489
Davao De Oro,2024-09-23 00:00:00+00:00,0,4,13,3.9,3.9,19.53846153846154,164.0,1.2381003308178058,3.205950162470244,0.8461538461538461,3,5,0.6923076923076923,2,0.5194910070613058,2.9033786689415093,0.1508161398523068
Davao De Oro,2024-09-30 00:00:00+00:00,2,7,12,2.2,3.9,25.833333333333332,171.0,0.49440874115676414,8.631757098080843,0.75,3,4,0.75,2,0.5306166043487198,2.9387628984974414,0.0208174821410112
Davao De Oro,2024-10-07 00:00:00+00:00,3,4,16,2.1,3.9,27.1875,178.0,2.1295822302541794,7.356832393878539,0.75,3,6,0.75,3,0.5351980663956873,2.9451769453631957,0.03800996312535465
Davao De Oro,2024-10-14 00:00:00+00:00,0,6,22,4.4,4.4,23.954545454545453,185.0,3.9451891935806067,7.978620097674601,0.7727272727272727,4,7,0.7727272727272727,4,0.5457587738507315,2.8359442906971495,-0.14073411573648686
Davao De Oro,2024-10-21 00:00:00+00:00,0,6,23,2.8,4.4,26.17391304347826,192.0,3.5657035603601757,14.350466461779542,0.6956521739130435,5,7,0.9130434782608695,3,0.5280031488637564,2.7845273871959164,-0.06294122926134105
Davao De Oro,2024-10-28 00:00:00+00:00,0,3,22,3.7,4.4,22.727272727272727,199.0,1.2397446684847815,4.444130930472202,0.7272727272727273,5,6,0.8181818181818182,5,0.5195128115107104,2.7842227874514673,-0.08219212250204888
Davao De Oro,2024-11-04 00:00:00+00:00,1,4,23,4.5,4.5,20.565217391304348,206.0,0.8099145266603196,8.068829251731895,0.7391304347826086,5,7,0.9130434782608695,5,0.5099004038540206,2.7783185546225475,-0.11293927591011005
Davao De Oro,2024-11-11 00:00:00+00:00,1,2,15,2.8,4.5,18.866666666666667,213.0,6.443924125669799,7.769212120067935,0.7333333333333333,4,4,0.8,3,0.5051146851872352,2.6939322935283743,-0.13885798900709773
Davao De Oro,2024-11-18 00:00:00+00:00,0,1,11,2.0,4.5,17.818181818181817,220.0,1.3514469961210762,1.3514469961210762,0.9090909090909091,2,6,0.8181818181818182,3,0.5031460461074259,2.6821280698392442,-0.15091314042970105
Davao De Oro,2024-11-25 00:00:00+00:00,1,2,9,2.7,4.5,21.22222222222222,227.0,1.9394831282898797,11.496119477839832,0.7777777777777778,1,7,0.7777777777777778,2,0.5071264757628035,2.683104919667623,-0.13410998890753134
Davao De Oro,2024-12-02 00:00:00+00:00,0,3,11,2.6,4.5,22.545454545454547,234.0,2.777249394910485,4.959143007947508,0.8181818181818182,1,6,0.5454545454545454,2,0.5013256665290455,2.6512459397855768,-0.22699032098051358
Davao De Oro,2024-12-09 00:00:00+00:00,0,2,9,2.8,2.8,24.555555555555557,241.0,1.5014319316839835,7.136728595043756,0.7777777777777778,1,3,0.3333333333333333,1,0.45350160886703167,2.518971017241434,-0.2854692939446701
Davao De Oro,2024-12-16 00:00:00+00:00,2,2,9,1.8,2.8,25.555555555555557,248.0,0.8324487971138887,2.0234396742893406,0.7777777777777778,1,4,0.4444444444444444,2,0.46673849955526386,2.5205739018055597,-0.31871801002547606
Davao De Oro,2024-12-23 00:00:00+00:00,0,3,12,2.2,2.8,22.416666666666668,255.0,0.8820260670924576,1.971379507621401,0.8333333333333334,2,4,0.6666666666666666,3,0.4679651447577749,2.522168540568824,-0.196833830481149
Davao De Oro,2024-12-30 00:00:00+00:00,0,1,8,2.2,2.8,21.375,262.0,30.069028367293612,30.069028367293612,0.75,2,3,0.625,3,0.46404067929388526,2.4953474857725313,-0.10474901218070065
Davao De Oro,2025-01-06 00:00:00+00:00,0,1,9,2.0,2.8,21.555555555555557,269.0,4.302906456358445,4.302906456358445,0.7777777777777778,2,3,0.5555555555555556,3,0.46357276158212296,2.483458182337551,-0.13449679259741038
Davao De Oro,2025-01-13 00:00:00+00:00,0,4,11,2.3,2.3,22.272727272727273,276.0,1.7957238504425672,12.60187242002235,0.7272727272727273,3,4,0.7272727272727273,3,0.46835679420938936,2.495354557644688,-0.020743548853390248
Davao De Oro,2025-01-20 00:00:00+00:00,2,3,9,2.7,2.7,23.0,283.0,0.7470149064310015,11.164537010325375,0.5555555555555556,2,2,0.4444444444444444,2,0.4732312285566469,2.5128276884140823,-0.06241046200512623
Davao De Oro,2025-01-27 00:00:00+00:00,0,2,10,3.2,3.2,21.6,290.0,5.0466866945465165,6.741759772436918,0.7,2,4,0.6,2,0.46654977498890454,2.5149997263642256,-0.034897076050298625
Davao De Oro,2025-02-03 00:00:00+00:00,0,1,10,2.7,3.2,22.3,297.0,22.16005470253036,22.16005470253036,0.6,2,3,0.5,2,0.45969889449369267,2.478422155122592,
Davao De Oro,2025-02-10 00:00:00+00:00,0,5,11,3.1,3.2,19.272727272727273,304.0,1.0300019312883537,17.92438857376549,0.45454545454545453,2,4,0.6363636363636364,2,0.4526288135930988,2.4860445489614698,
Davao De Oro,2025-02-17 00:00:00+00:00,1,4,14,2.7,3.2,19.0,311.0,1.5853564186980984,17.2476622200851,0.35714285714285715,2,6,0.5714285714285714,2,0.4481255163587693,2.49104819014505,0.019629581785129746
Davao De Oro,2025-02-24 00:00:00+00:00,1,3,13,2.7,3.1,20.0,318.0,1.7957238504425672,5.195685362171364,0.38461538461538464,3,5,0.6923076923076923,2,0.45526042240892584,2.4726521414123948,0.026586721690191717
Davao De Oro,2025-03-03 00:00:00+00:00,0,4,16,2.7,3.1,19.3125,325.0,0.632391445366971,9.31750265629282,0.4375,3,7,0.75,4,0.4510648413908607,2.4784788964985993,0.010109994728906113
Davao De Oro,2025-03-10 00:00:00+00:00,0,1,12,1.7,2.7,22.833333333333332,332.0,3.2691751675257694,3.2691751675257694,0.5833333333333334,2,4,0.5833333333333334,4,0.4544273386802237,2.488382631574732,0.11654956857998372
Davao De Oro,2025-03-17 00:00:00+00:00,0,1,11,3.0,3.0,21.272727272727273,339.0,23.568083474381062,23.568083474381062,0.5454545454545454,2,5,0.7272727272727273,4,0.4522692868952424,2.4800446756542955,0.07221396202465163
Davao De Oro,2025-03-24 00:00:00+00:00,0,1,8,1.8,3.0,24.125,346.0,3.283351161232987,3.283351161232987,0.625,2,3,0.625,2,0.4693384170424191,2.485201205546845,0.040481500857911745
Davao De Oro,2025-03-31 00:00:00+00:00,0,3,7,2.5,3.0,22.428571428571427,353.0,2.0292764802018435,3.236644098348332,0.8571428571428571,2,2,0.5714285714285714,1,0.45581928129787364,2.449897562118504,0.08545602477124892
Davao De Oro,2025-04-07 00:00:00+00:00,0,3,8,2.2,3.0,19.375,360.0,0.01421660694137941,5.624028114224763,0.75,2,4,0.75,3,0.4754531092731677,2.4441638447559444,0.07098718427554529
Davao De Oro,2025-04-14 00:00:00+00:00,0,3,10,2.3,2.5,23.0,367.0,1.8010845156220707,4.882941976679889,0.9,2,4,0.7,3,0.4801245528578663,2.443705854257095,0.032472454747496104
Davao De Oro,2025-04-21 00:00:00+00:00,0,2,11,1.9,2.5,24.90909090909091,374.0,15.895567919379646,20.326909954824117,0.7272727272727273,2,4,0.5454545454545454,3,0.4808797031454691,2.431323588072997,0.12100334656660872
Davao De Oro,2025-04-28 00:00:00+00:00,2,5,14,2.1,2.3,24.642857142857142,381.0,2.9310690257092435,11.51239223514731,0.7142857142857143,4,4,0.7142857142857143,2,0.5100255481426089,2.4825771481272603,0.1365342193570322
